Time,POA,GHI,DNI,DHI,Air_Temp,RH,Pressure,Wind_speed,Rain
2024-09-06 18:10:00,48.1877761637905,43.27968,9.676187,41.42426,31.048,32.372,953.1112,4.608,0.0
2024-09-06 18:20:00,34.26133908058729,30.7717,3.4903959999999996,29.97648,30.752,32.804,953.1703,4.2056,0.0
2024-09-06 18:30:00,20.042121236989587,18.00076,0.1066088,17.71396,30.433999999999997,33.37,953.2937,4.3902,0.0
2024-09-06 18:40:00,6.221929633250493,5.588203999999999,0.0,5.3453397,30.056,34.196,953.3261,4.9005,0.0
2024-09-06 18:50:00,0.0835188962384538,0.0750122,0.0,0.0243085,29.77,35.077999999999996,953.3902,4.6303,0.0
2024-09-06 19:00:00,0.0,0.0,0.0,0.0,28.78555555555555,34.89111111111111,953.5093333333332,4.937,0.0
2024-09-06 19:10:00,0.0,0.0,0.0,0.0,29.105,36.34,953.5098,5.1704,0.0
2024-09-06 19:20:00,0.0,0.0,0.0,0.0,28.723000000000003,37.159000000000006,953.6261,5.0291,0.0
2024-09-06 19:30:00,0.0,0.0,0.0,0.0,28.435,37.521,953.8074,4.8116,0.0
2024-09-06 19:40:00,0.0,0.0,0.0,0.0,28.156,38.517,953.9975,5.0866,0.0
2024-09-06 19:50:00,0.0,0.0,0.0,0.0,27.815,39.861,954.1377,4.7254,0.0
2024-09-06 20:00:00,0.0,0.0,0.0,0.0,27.486,40.945,954.2282,4.7890999999999995,0.0
2024-09-06 20:10:00,0.0,0.0,0.0,0.0,27.187,41.88,954.4123,4.3218,0.0
2024-09-06 20:20:00,0.0,0.0,0.0,0.0,26.975,42.414,954.5761,3.8328,0.0
2024-09-06 20:30:00,0.0,0.0,0.0,0.0,26.813,42.923,954.6749,3.8242,0.0
2024-09-06 20:40:00,0.0,0.0,0.0,0.0,26.722,43.417,954.8364,3.4116,0.0
2024-09-06 20:50:00,0.0,0.0,0.0,0.0,26.51,44.113,954.9545,3.2805,0.0
2024-09-06 21:00:00,0.0,0.0,0.0,0.0,26.322000000000003,44.792,955.0481,3.5479,0.0
2024-09-06 21:10:00,0.0,0.0,0.0,0.0,26.095999999999997,45.213,955.1528,3.7566,0.0
2024-09-06 21:20:00,0.0,0.0,0.0,0.0,25.76,46.194,955.1809,4.2067,0.0
2024-09-06 21:30:00,0.0,0.0,0.0,0.0,25.414,47.128,955.1463,4.7991,0.0
2024-09-06 21:40:00,0.0,0.0,0.0,0.0,25.163,47.965,955.1443,4.775399999999999,0.0
2024-09-06 21:50:00,0.0,0.0,0.0,0.0,24.96,48.587,955.1715,4.0041,0.0
2024-09-06 22:00:00,0.0,0.0,0.0,0.0,24.752,49.198,955.1922,4.3229,0.0
2024-09-06 22:10:00,0.0,0.0,0.0,0.0,24.576,49.789,955.1473,4.6805,0.0
2024-09-06 22:20:00,0.0,0.0,0.0,0.0,24.441,50.268,955.1181,4.2292000000000005,0.0
2024-09-06 22:30:00,0.0,0.0,0.0,0.0,24.321,50.803999999999995,955.1391,4.2892,0.0
2024-09-06 22:40:00,0.0,0.0,0.0,0.0,24.232999999999997,51.188,955.1992,4.3243,0.0
2024-09-06 22:50:00,0.0,0.0,0.0,0.0,24.144,51.635000000000005,955.2253,3.7616,0.0
2024-09-06 23:00:00,0.0,0.0,0.0,0.0,23.962,52.271,955.2528,3.9854,0.0
2024-09-06 23:10:00,0.0,0.0,0.0,0.0,23.775,52.794,955.2843,4.1329,0.0
2024-09-06 23:20:00,0.0,0.0,0.0,0.0,23.64,53.15,955.2585,4.0716,0.0
2024-09-06 23:30:00,0.0,0.0,0.0,0.0,23.553,53.477999999999994,955.1933,3.9066,0.0
2024-09-06 23:40:00,0.0,0.0,0.0,0.0,23.494999999999997,53.662,955.0606,3.639,0.0
2024-09-06 23:50:00,0.0,0.0,0.0,0.0,23.498,53.754,954.9509,3.2054,0.0
2024-09-07 00:00:00,0.0,0.0,0.0,0.0,23.47,54.197,954.94,3.8903,0.0
2024-09-07 00:10:00,0.0,0.0,0.0,0.0,23.447,54.745000000000005,955.0396,3.4966,0.0
2024-09-07 00:20:00,0.0,0.0,0.0,0.0,23.397,55.339,954.998,3.2717,0.0
2024-09-07 00:30:00,0.0,0.0,0.0,0.0,23.302,55.859,955.0272,0.6815,0.0
2024-09-07 00:40:00,0.0,0.0,0.0,0.0,23.273000000000003,56.553999999999995,954.8316,2.2797,0.0
2024-09-07 00:50:00,0.0,0.0,0.0,0.0,23.211,56.96,954.7517,1.2663,0.0
2024-09-07 01:00:00,0.0,0.0,0.0,0.0,23.14,57.331,954.6035,1.452,0.0
2024-09-07 01:10:00,0.0,0.0,0.0,0.0,23.047,57.605,954.6021,0.2786,0.0
2024-09-07 01:20:00,0.0,0.0,0.0,0.0,23.009,57.468,954.5088,0.3978,0.0
2024-09-07 01:30:00,0.0,0.0,0.0,0.0,23.012,57.15599999999999,954.3897,1.1523,0.0
2024-09-07 01:40:00,0.0,0.0,0.0,0.0,23.054,57.174,954.3137,0.2998,0.0
2024-09-07 01:50:00,0.0,0.0,0.0,0.0,23.035,57.111,954.256,0.3883,0.0
2024-09-07 02:00:00,0.0,0.0,0.0,0.0,23.034,57.02,954.2426,0.0,0.0
2024-09-07 02:10:00,0.0,0.0,0.0,0.0,22.882,57.085,954.0395,0.0,0.0
2024-09-07 02:20:00,0.0,0.0,0.0,0.0,22.797,57.61900000000001,954.1155,0.0,0.0
2024-09-07 02:30:00,0.0,0.0,0.0,0.0,22.871,57.672,954.0595,0.0,0.0
2024-09-07 02:40:00,0.0,0.0,0.0,0.0,23.032,56.845000000000006,954.0092,0.0455,0.0
2024-09-07 02:50:00,0.0,0.0,0.0,0.0,23.286,55.245000000000005,954.0114,0.0132,0.0
2024-09-07 03:00:00,0.0,0.0,0.0,0.0,23.148,55.158,953.8493,0.1111,0.0
2024-09-07 03:10:00,0.0,0.0,0.0,0.0,23.212,55.016,953.7751,1.1849,0.0
2024-09-07 03:20:00,0.0,0.0,0.0,0.0,23.259,55.205000000000005,953.6975,1.1056,0.0
2024-09-07 03:30:00,0.0,0.0,0.0,0.0,23.136000000000003,56.438,953.6279,0.8581,0.0
2024-09-07 03:40:00,0.0,0.0,0.0,0.0,22.839,57.824,953.3849,1.5579,0.0
2024-09-07 03:50:00,0.0,0.0,0.0,0.0,22.551,58.66799999999999,953.1914,1.5518,0.0
2024-09-07 04:00:00,0.0,0.0,0.0,0.0,22.494999999999997,59.036,953.2366,1.4486,0.0
2024-09-07 04:10:00,0.0,0.0,0.0,0.0,22.451,59.398,953.34,0.8674,0.0
2024-09-07 04:20:00,0.0,0.0,0.0,0.0,22.593,59.592,953.4525,1.868,0.0
2024-09-07 04:30:00,0.0,0.0,0.0,0.0,22.757,59.654999999999994,953.5289,1.9366,0.0
2024-09-07 04:40:00,0.0,0.0,0.0,0.0,22.939,59.898,953.7797,1.8092,0.0
2024-09-07 04:50:00,0.0,0.0,0.0,0.0,22.579,63.02,953.8483,2.4266,0.0
2024-09-07 05:00:00,0.0,0.0,0.0,0.0,21.764999999999997,67.67699999999999,953.8751,3.1277,0.0
2024-09-07 05:10:00,0.0,0.0,0.0,0.0,21.295,70.26,953.9518,2.6140999999999996,0.0
2024-09-07 05:20:00,0.0,0.0,0.0,0.0,21.155,71.215,953.9766,2.5367,0.0
2024-09-07 05:30:00,0.0,0.0,0.0,0.0,21.171,71.453,954.0506,2.7565999999999997,0.0
2024-09-07 05:40:00,0.0,0.0,0.0,0.0,21.049,71.908,953.9302,2.818,0.0
2024-09-07 05:50:00,0.0,0.0,0.0,0.0,20.937,72.457,953.9197,2.2766,0.0
2024-09-07 06:00:00,0.0,0.0,0.0,0.0,20.789,73.292,954.0005,2.9541,0.0
2024-09-07 06:10:00,0.0,0.0,0.0,0.0,20.721,73.589,954.0665,2.678,0.0
2024-09-07 06:20:00,4.5859870854445015,4.1020547999999994,0.0,3.5668691000000003,20.784,73.148,954.1683,3.2817999999999996,0.0
2024-09-07 06:30:00,13.894447441975046,12.428248,0.6919674,12.052843,20.749,72.968,954.2591,4.1266,0.0
2024-09-07 06:40:00,28.760015544222313,25.72514,4.7232065,25.07831,20.494,74.123,954.3768,3.888,0.0
2024-09-07 06:50:00,50.37612682481933,45.06023,4.100062599999999,44.19884,20.39,75.026,954.4051,3.9178,0.0
2024-09-07 07:00:00,93.79642600736526,83.89864,62.57998,72.85167,20.654,74.159,954.416,3.4241,0.0
2024-09-07 07:10:00,79.54533171803413,71.15137999999999,24.6431091,65.86323,21.249,71.507,954.5152,3.3716,0.0
2024-09-07 07:20:00,83.44188176119683,74.63674999999999,4.7513255,72.69125,21.497,70.163,954.5918,2.141,0.0
2024-09-07 07:30:00,191.24618700127365,171.0651,127.18643,136.1061,22.034,68.311,954.6672,2.6917,0.0
2024-09-07 07:40:00,233.22853795134608,208.61730000000003,127.55762,169.84359999999998,23.061,64.019,954.7732,2.1425,0.0
2024-09-07 07:50:00,251.29162997525728,224.7743,148.50006000000002,175.1426,24.129,59.047,954.8112,2.1091,0.0
2024-09-07 08:00:00,190.6415871271305,170.52429999999998,6.120177,168.073,24.68,56.562,954.9242,2.1416,0.0
2024-09-07 08:10:00,180.4827887980547,161.4375,3.5369935999999997,159.7872,24.853,56.077,955.1177,0.9533,0.0
2024-09-07 08:20:00,286.9341788426908,256.65569999999997,150.07484,189.4337,25.166,55.039,955.1323,1.341,0.0
2024-09-07 08:30:00,402.5757552878567,360.09430000000003,227.6619,253.5127,25.818,52.908,955.2096,1.5505,0.0
2024-09-07 08:40:00,356.2327501049895,318.64160000000004,125.6364,255.6745,26.207,51.224,955.2049,2.568,0.0
2024-09-07 08:50:00,397.9583026247907,355.96410000000003,135.23211999999998,284.8328,26.619999999999997,49.618,955.2713,2.7042,0.0
2024-09-07 09:00:00,468.2880923114785,418.8724,244.11473,283.21369999999996,26.819,48.796,955.3416,2.614,0.0
2024-09-07 09:10:00,564.4773833088975,504.9114,381.4588,283.3395,27.321,46.982,955.3472,3.618,0.0
2024-09-07 09:20:00,621.453654621481,555.8752999999999,473.57520000000005,268.6025,27.73,45.452,955.4088,3.6316,0.0
2024-09-07 09:30:00,647.0132037387345,578.7377,486.8513,271.3412,28.171,43.959,955.5647,2.784,0.0
2024-09-07 09:40:00,671.286524758352,600.4496,497.1273,274.2179,28.893,42.039,955.6159,2.284,0.0
2024-09-07 09:50:00,685.4577286870947,613.1254,470.56859999999995,292.6831,29.627,39.897,955.6092,2.5202,0.0
2024-09-07 10:00:00,745.9766332858927,667.2581,531.5528,292.7101,30.198,38.351,955.5583,3.2067,0.0
2024-09-07 10:10:00,764.487920741653,683.816,544.1673,287.4339,30.484,37.142,955.5141,3.2305,0.0
2024-09-07 10:20:00,795.2947885890813,711.3720000000001,555.2898,294.9554,30.976,35.655,955.4843,3.3154000000000003,0.0
2024-09-07 10:30:00,829.914951019932,742.3389,564.9512,306.97950000000003,31.574,34.735,955.4546,2.9153,0.0
2024-09-07 10:40:00,875.5702909243498,783.1764999999999,570.3278,332.7027,31.885,34.327999999999996,955.3575,2.9617,0.0
2024-09-07 10:50:00,954.01500044546,853.3434,529.3564,425.8754,32.927,32.914,955.2064,2.7029,0.0
2024-09-07 11:00:00,757.970696321687,677.9865,266.52304000000004,460.1101,32.974000000000004,32.794,955.0934,2.3616,0.0
2024-09-07 11:10:00,819.8088092257531,733.2992,316.3421,468.6437,33.205,32.507999999999996,954.9684,2.3973,0.0
2024-09-07 11:20:00,1093.4368717554778,978.0529,595.4457,471.1517,33.64,32.027,954.8751,2.5168,0.0
2024-09-07 11:30:00,1001.5328836012138,895.847,485.2129,478.0448,34.793,30.544,954.7481,2.3215,0.0
2024-09-07 11:40:00,976.0218545182386,873.028,608.6614999999999,342.04830000000004,34.893,30.163,954.6079,0.9982,0.0
2024-09-07 11:50:00,962.0110797350942,860.4957,617.2121,317.3799,35.436,29.529000000000003,954.4536,1.2407,0.0
2024-09-07 12:00:00,979.3101489150902,875.9693,619.1220000000001,327.7078,35.656,28.74,954.2087,1.4243,0.0
2024-09-07 12:10:00,993.5930383605246,888.7450000000001,627.1063,331.66040000000004,36.128,28.341,953.985,1.1644,0.0
2024-09-07 12:20:00,841.1079863008752,752.3507999999999,428.1725,369.9749,36.456,27.604000000000003,953.8347,0.8045,0.0
2024-09-07 12:30:00,1010.1312150213972,903.538,632.4601,338.03589999999997,36.737,27.675,953.731,0.7739,0.0
2024-09-07 12:40:00,983.8984224792006,880.0734,628.177,318.32620000000003,36.918,28.246,953.665,1.4825,0.0
2024-09-07 12:50:00,957.1771874721132,856.1718999999999,628.159,295.5059,36.918,27.410000000000004,953.4993,2.1703,0.0
2024-09-07 13:00:00,954.3528519283856,853.6456000000001,629.7903,294.1035,37.135000000000005,27.307,953.3913,2.5027999999999997,0.0
2024-09-07 13:10:00,973.410940046948,870.6926,627.1448,316.8993,37.243,26.928000000000004,953.3065,1.4281,0.0
2024-09-07 13:20:00,1030.7731356874792,922.0017,606.3488,389.5454,37.652,26.562,953.3414,1.9696,0.0
2024-09-07 13:30:00,995.443954691204,890.4005999999999,506.1931,448.6303,37.599,26.589999999999996,953.3495,2.6222000000000003,0.0
2024-09-07 13:40:00,639.3418956462872,571.8759,190.8628674,407.0051,37.933,26.53,953.3333,2.0286999999999997,0.0
2024-09-07 13:50:00,390.6741486307451,349.4486,1.8389627,349.5164,37.728,26.405,953.4373,2.7829,0.0
2024-09-07 14:00:00,404.1213531539864,361.4768,0.3467278,362.9173,36.751999999999995,27.565,953.5393,6.477199999999999,0.0
2024-09-07 14:10:00,794.3400395274721,710.518,264.84075,494.1879,34.888,31.659,953.8804,8.3629,0.0
2024-09-07 14:20:00,782.7690175278756,700.168,270.6245,482.0327999999999,33.657,36.163,954.1415,8.5609,0.0
2024-09-07 14:30:00,733.0848378186321,655.7266999999999,235.4866,470.1267,30.857,43.292,954.5792,10.595,0.03
2024-09-07 14:40:00,272.3645292868317,243.6235,15.7641381,232.5324,28.72,47.396,954.949,9.5406,0.04
2024-09-07 14:50:00,241.9324060359508,216.4027,1.1928545,216.5912,26.855,51.142,955.2171,10.445,0.0
2024-09-07 15:00:00,306.71727254258076,274.3512,2.4819466,273.8211,25.674,54.836,955.7268,11.453,0.0
2024-09-07 15:10:00,250.5925613707793,224.14899999999997,0.8181529000000001,224.37489999999997,24.639,59.876,956.1461,11.264,0.0
2024-09-07 15:20:00,182.78480729074744,163.4966,0.0,164.2013,24.241,62.52,956.6688,10.388,0.0
2024-09-07 15:30:00,143.39626582292277,128.2645,0.0,128.76749999999998,23.765,64.315,957.0025,9.9892,0.0
2024-09-07 15:40:00,146.13854213817015,130.7174,0.0,131.2585,22.853,66.164,957.1993,10.849,0.0
2024-09-07 15:50:00,209.58698355317523,187.4705,0.0,188.2978,22.442,67.961,957.2439,10.835,0.0
2024-09-07 16:00:00,219.57830950587032,196.4075,0.0,197.3312,22.153,66.689,956.9974,10.817,0.0
2024-09-07 16:10:00,199.4305329676936,178.3858,0.0,178.9857,22.576,58.197,956.9134,10.405,0.0
2024-09-07 16:20:00,111.44847284687152,99.68797,0.0,99.65808,23.148,51.189,957.0166,9.3927,0.0
2024-09-07 16:30:00,113.8865039517836,101.86873,0.0,101.78474,23.169,51.20399999999999,957.3083,9.0448,0.0
2024-09-07 16:40:00,110.77298229591727,99.08376,0.0,98.95536,23.315,47.166,958.0406,9.5579,0.0
2024-09-07 16:50:00,125.5517375478928,112.303,0.0,112.3555,23.412,46.118,958.8304,8.0708,0.0
2024-09-07 17:00:00,81.23102279834445,72.65919,0.0,72.51354,23.173,47.997,959.0969,6.9881,0.0
2024-09-07 17:10:00,55.70205024647131,49.82414,0.0,49.35177,23.338,46.856,959.8223,5.5292,0.0
2024-09-07 17:20:00,76.96579875278496,68.84405000000001,0.0,68.16810000000001,23.322,45.754000000000005,960.0057,5.4042,0.0
2024-09-07 17:30:00,53.46068179662675,47.81929,0.0,47.060770000000005,23.282,46.481,959.7472,4.1393,0.0
2024-09-07 17:40:00,40.05461868493961,35.827890000000004,0.0,35.0034,23.361,46.54,960.0083,3.6992,0.0
2024-09-07 17:50:00,21.38016304938785,19.12404,0.0,18.01378,23.369,46.923,960.3315,2.1066,0.0
2024-09-07 18:00:00,15.019477228492727,13.43456,0.0,11.99517,23.324,47.489,960.6619,1.5147,0.0
2024-09-07 18:10:00,15.276789926408393,13.66472,0.0,12.56288,23.369,47.903,960.6356,2.418,0.0
2024-09-07 18:20:00,11.60299714937533,10.378601,0.0,9.472326,23.384,48.121,960.5203,3.0128,0.0
2024-09-07 18:30:00,10.484563404383987,9.378189,0.0,8.56616,23.45,48.565,960.4108,3.2853000000000003,0.0
2024-09-07 18:40:00,5.933822434531457,5.307661,0.0,4.456048,23.544,48.656,960.402,3.1815,0.0
2024-09-07 18:50:00,0.2319084688067602,0.20743653,0.0,0.0224915,23.467,49.312,960.1337,4.4591,0.0
2024-09-07 19:00:00,0.0,0.0,0.0,0.0,23.588,48.763,960.2258,4.1317,0.0
2024-09-07 19:10:00,0.0,0.0,0.0,0.0,23.597,48.417,960.5031,4.218,0.0
2024-09-07 19:20:00,0.0,0.0,0.0,0.0,23.711,47.56,960.8169,4.5639,0.0
2024-09-07 19:30:00,0.0,0.0,0.0,0.0,23.504,50.841,961.1704,4.9617,0.0
2024-09-07 19:40:00,0.0,0.0,0.0,0.0,22.047,62.764,961.4805,3.1753,0.05
2024-09-07 19:50:00,0.0,0.0,0.0,0.0,21.1,71.525,961.5521,1.7712,0.07
2024-09-07 20:00:00,0.0,0.0,0.0,0.0,20.704,71.901,961.8047,3.653,0.01
2024-09-07 20:10:00,0.0,0.0,0.0,0.0,20.214,73.729,961.5139,5.2966999999999995,0.04
2024-09-07 20:20:00,0.0,0.0,0.0,0.0,19.606,77.865,961.0939,4.0542,0.02
2024-09-07 20:30:00,0.0,0.0,0.0,0.0,19.552,78.988,960.9174,3.719,0.01
2024-09-07 20:40:00,0.0,0.0,0.0,0.0,19.796,78.49,960.7238,3.0091,0.0
2024-09-07 20:50:00,0.0,0.0,0.0,0.0,19.929,79.10499999999999,960.7429,3.1891000000000003,0.0
2024-09-07 21:00:00,0.0,0.0,0.0,0.0,19.969,78.374,960.5844,3.627899999999999,0.0
2024-09-07 21:10:00,0.0,0.0,0.0,0.0,20.077,76.694,960.3013,3.5629,0.0
2024-09-07 21:20:00,0.0,0.0,0.0,0.0,19.931,77.461,960.0394,4.3392,0.02
2024-09-07 21:30:00,0.0,0.0,0.0,0.0,19.621,80.36999999999999,959.8864,5.3104,0.04
2024-09-07 21:40:00,0.0,0.0,0.0,0.0,19.334,83.22,959.7994,5.613899999999999,0.05
2024-09-07 21:50:00,0.0,0.0,0.0,0.0,19.171,85.44,959.8177,4.0579,0.05
2024-09-07 22:00:00,0.0,0.0,0.0,0.0,19.106,86.14,959.4359,4.3929,0.02
2024-09-07 22:10:00,0.0,0.0,0.0,0.0,19.072,85.1,959.356,4.1628,0.01
2024-09-07 22:20:00,0.0,0.0,0.0,0.0,19.244999999999997,83.98,959.0168,4.2402999999999995,0.01
2024-09-07 22:30:00,0.0,0.0,0.0,0.0,19.322,84.07000000000001,958.7477,4.7279,0.01
2024-09-07 22:40:00,0.0,0.0,0.0,0.0,19.392000000000003,83.22,958.4116,4.5192,0.0
2024-09-07 22:50:00,0.0,0.0,0.0,0.0,19.72,79.74499999999999,958.3313,3.3966000000000003,0.0
2024-09-07 23:00:00,0.0,0.0,0.0,0.0,20.057,77.983,958.2324,3.4055,0.0
2024-09-07 23:10:00,0.2152946836224255,0.1925759,0.0,0.0,20.359,78.15599999999999,957.9817,3.8641999999999994,0.0
2024-09-07 23:20:00,0.2489341600148177,0.2226656,0.0,0.0,20.598000000000003,78.21799999999999,958.1018,2.8979,0.0
2024-09-07 23:30:00,0.0,0.0,0.0550965999999999,0.0,20.764,78.907,958.1186,2.4741999999999997,0.0
2024-09-07 23:40:00,0.0,0.0,0.34435544,0.0,20.86,79.438,958.2763,1.6743,0.0
2024-09-07 23:50:00,0.0,0.0,0.0,0.0,20.869,80.475,958.283,1.6434000000000002,0.0
2024-09-08 00:00:00,0.0,0.0,0.0,0.0,20.811,81.37,958.2014,1.3598,0.0
2024-09-08 00:10:00,0.0,0.0,0.0,0.0,20.891,82.07000000000001,957.9963,0.8506,0.0
2024-09-08 00:20:00,0.0,0.0,0.0,0.0,20.838,82.95,957.9035,0.0568,0.0
2024-09-08 00:30:00,0.0,0.0,0.0,0.0,20.812,83.21000000000001,957.7645,0.0,0.0
2024-09-08 00:40:00,0.0,0.0,0.0,0.0,20.893,83.52,957.5433,0.6026,0.0
2024-09-08 00:50:00,0.0,0.0,0.0,0.0,20.912,83.6,957.2873,0.4787,0.0
2024-09-08 01:00:00,0.0,0.0,0.0,0.0,20.931,83.96000000000001,957.0873,1.5992000000000002,0.0
2024-09-08 01:10:00,0.0,0.0,0.0,0.0,20.901999999999997,83.71000000000001,956.9951,1.248,0.0
2024-09-08 01:20:00,0.0,0.0,0.0,0.0,20.901,83.47,956.929,1.2884,0.0
2024-09-08 01:30:00,0.0,0.0,0.0,0.0,20.955,83.7,956.8005,0.9768,0.0
2024-09-08 01:40:00,0.0,0.0,0.0,0.0,21.012,85.06,956.6399,1.5579,0.0
2024-09-08 01:50:00,0.0,0.0,0.0,0.0,20.929,85.35,956.6576,2.2253,0.0
2024-09-08 02:00:00,0.0,0.0,0.0,0.0,20.808,84.82000000000001,956.7197,1.7287,0.0
2024-09-08 02:10:00,0.0,0.0,0.0,0.0,20.839,83.84,956.8602,2.1878,0.0
2024-09-08 02:20:00,0.0,0.0,0.0,0.0,20.783,83.97,956.8579,2.9929,0.0
2024-09-08 02:30:00,0.0,0.0,0.0,0.0,20.683,84.2,956.832,2.9652000000000003,0.0
2024-09-08 02:40:00,0.0,0.0,0.0,0.0,20.634,84.61,956.8117,2.3267,0.0
2024-09-08 02:50:00,0.0,0.0,0.0,0.0,20.532,85.78,956.8150000000002,2.488,0.0
2024-09-08 03:00:00,0.0,0.0,0.0,0.0,20.501,86.17999999999999,956.9133,2.4593,0.0
2024-09-08 03:10:00,0.0,0.0,0.0,0.0,20.687,85.77000000000001,956.9401,2.7567,0.0
2024-09-08 03:20:00,0.0,0.0,0.0,0.0,20.606,86.03999999999999,956.8896,3.5403,0.0
2024-09-08 03:30:00,0.0,0.0,0.0,0.0,20.498,85.47,956.867,3.5716,0.0
2024-09-08 03:40:00,0.0,0.0,0.0,0.0,20.491,84.35,956.824,3.4865000000000004,0.0
2024-09-08 03:50:00,0.0,0.0,0.0,0.0,20.376,84.3,956.84,2.8654,0.0
2024-09-08 04:00:00,0.0,0.0,0.0,0.0,20.229,84.39,957.0177,3.0164999999999997,0.0
2024-09-08 04:10:00,0.0,0.0,0.0,0.0,20.130000000000003,84.31,957.165,3.3516999999999997,0.0
2024-09-08 04:20:00,0.0,0.0,0.0,0.0,19.916,85.22,957.2864,3.5979,0.0
2024-09-08 04:30:00,0.0,0.0,0.0,0.0,19.736,86.37,957.355,3.3716,0.0
2024-09-08 04:40:00,0.0,0.0,0.0,0.0,19.575,86.86,957.3561,3.833,0.0
2024-09-08 04:50:00,0.0,0.0,0.0,0.0,19.32,87.5,957.5857,3.7542,0.0
2024-09-08 05:00:00,0.0,0.0,0.0,0.0,19.047,88.17,957.767,3.6742,0.0
2024-09-08 05:10:00,0.0,0.0,0.0,0.0,18.878,88.81,957.8888,4.2704,0.0
2024-09-08 05:20:00,0.0,0.0,0.0,0.0,18.491999999999997,88.84,958.0838,4.2191,0.0
2024-09-08 05:30:00,0.0,0.0,0.0,0.0,18.338,89.02000000000001,958.1682,4.7417,0.0
2024-09-08 05:40:00,0.0,0.0,0.0,0.0,18.132,89.81,958.3448,4.7117,0.0
2024-09-08 05:50:00,0.0,0.0,0.0,0.0,17.926,90.65,958.5022,4.6518,0.0
2024-09-08 06:00:00,0.0,0.0,0.0,0.0,17.728,91.42,958.639,4.3066,0.0
2024-09-08 06:10:00,0.0,0.0,0.0,0.0,17.65,92.23,958.861,4.5205,0.0
2024-09-08 06:20:00,1.224449167943618,1.0907343,0.0,0.9718217,17.711000000000002,92.98,959.053,4.438000000000001,0.0
2024-09-08 06:30:00,5.4886130409409954,4.889234,0.0,5.045113,17.874000000000002,93.75,959.2382,4.4030000000000005,0.0
2024-09-08 06:40:00,18.60878566925897,16.57663,0.0550897,16.776944,17.929,94.26,959.4441,4.7066,0.0
2024-09-08 06:50:00,31.946408781739176,28.45773,0.08608103,28.43177,17.994999999999997,94.63,959.6972,4.4154,0.0
2024-09-08 07:00:00,49.600924231658624,44.1843,0.14461903,43.99709,18.019,94.84,959.9144,4.2353000000000005,0.0
2024-09-08 07:10:00,63.318679313261896,56.40402,0.0034434899999999,56.22351,18.041,95.02,960.0866,4.3891,0.0
2024-09-08 07:20:00,82.57110287897325,73.554,0.0,73.3065,18.116999999999997,95.12,960.2868,4.0979,0.0
2024-09-08 07:30:00,112.40687105547136,100.13158,0.3753473,99.89454,18.164,95.16,960.4519,3.733,0.0
2024-09-08 07:40:00,151.1810952683151,134.67149999999998,3.5745047999999997,133.5349,18.304,95.08,960.5862,3.8155,0.0
2024-09-08 07:50:00,248.2966072346291,221.18159999999995,74.16181,195.83,18.536,94.8,960.6848,4.1742,0.0
2024-09-08 08:00:00,338.8061166449761,301.8071,225.63256,215.7858,18.976,94.34,960.7884,3.7816,0.0
2024-09-08 08:10:00,354.75937819599136,316.01820000000004,265.4172,205.7573,19.302,93.49,960.9089,4.191599999999999,0.0
2024-09-08 08:20:00,344.8149004673378,307.15970000000004,176.1822,228.1392,19.461,92.85,960.9666,3.8067,0.0
2024-09-08 08:30:00,347.7565395078259,309.7801,133.861331,245.794,19.827,91.87,961.1222,3.348,0.0
2024-09-08 08:40:00,398.0713197407997,354.60029999999995,168.19563899999997,267.73249999999996,20.236,90.44,961.2649,2.4717,0.0
2024-09-08 08:50:00,309.78184748755444,275.9524,102.410463,221.4518,20.442,88.6,961.433,2.1815,0.0
2024-09-08 09:00:00,378.1885385373174,336.8888,93.9496337,283.06489999999997,20.633000000000003,87.17,961.5851,1.5949000000000002,0.0
2024-09-08 09:10:00,496.2326380458859,442.042,99.413537,383.041,21.191,85.66,961.7321,1.9316,0.0
2024-09-08 09:20:00,562.7754902546619,501.3181000000001,161.51397,398.9283,21.487,83.4,961.8771,1.5204,0.0
2024-09-08 09:30:00,706.2797428354568,629.1510999999999,219.65655,484.2626,22.204,81.387,961.9579,1.0799,0.0
2024-09-08 09:40:00,491.9543291818941,438.2309,15.316662,430.0114,22.628,78.36800000000001,962.1743,0.8361000000000001,0.0
2024-09-08 09:50:00,499.0773974309039,444.57610000000005,70.541752,395.2492,22.741,77.542,962.3263,0.9751,0.0
2024-09-08 10:00:00,600.6531903603027,535.0594,73.492971,483.2603,22.615,78.626,962.3166,1.6242,0.0
2024-09-08 10:10:00,646.3134812826096,575.7334,62.609970999999994,530.1605999999999,23.052,77.279,962.3177,0.8732,0.0
2024-09-08 10:20:00,685.119901422671,610.302,81.96584800000001,546.8158,23.622,75.232,962.361,0.4753,0.0
2024-09-08 10:30:00,618.6316071658747,551.0745,39.347855,521.425,24.308,72.851,962.3784,0.5508,0.0
2024-09-08 10:40:00,442.8660925360206,394.5033,1.535799,395.8157,24.267000000000003,71.33,962.4422,1.865,0.0
2024-09-08 10:50:00,504.9052194866167,449.7675,2.644067,450.3916,23.774,72.676,962.4094,1.0550000000000002,0.0
2024-09-08 11:00:00,686.9372649712308,611.9209,80.37861699999999,543.8536,24.212,71.299,962.3603,1.6662,0.0
2024-09-08 11:10:00,865.8744376613395,771.3174,170.49859999999998,623.5937,24.642000000000003,70.909,962.3751,2.3766000000000003,0.0
