Time,Current,Voltage,Power,Module_Temp,weather_POA,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_Rain
2024-09-07 04:40,0,0.29,0,20.838,0,0,0,0,22.551,58.668,953.191,1.552,0
2024-09-07 04:50,0,0.29,0,20.484,0,0,0,0,22.495,59.036,953.237,1.449,0
2024-09-07 05:00,0,0.29,0,20.192,0,0,0,0,22.451,59.398,953.34,0.867,0
2024-09-07 05:10,0,0.29,0,20.34,0,0,0,0,22.593,59.592,953.452,1.868,0
2024-09-07 05:20,0,0.29,0,20.59,0,0,0,0,22.757,59.655,953.529,1.937,0
2024-09-07 05:30,0,0.298,0,20.531,0,0,0,0,22.939,59.898,953.78,1.809,0
2024-09-07 05:40,0,0.298,0,20.658,0,0,0,0,22.579,63.02,953.848,2.427,0
2024-09-07 05:50,0,0.413,0,20.454,0,0,0,0,21.765,67.677,953.875,3.128,0
2024-09-07 06:00,0,0.496,0,20.275,0,0,0,0,21.295,70.26,953.952,2.614,0
2024-09-07 06:10,0,0.569,0,20.159,0,0,0,0,21.155,71.215,953.977,2.537,0
2024-09-07 06:20,0,1.166,0,20.106,0,0,0,0,21.171,71.453,954.051,2.757,0
2024-09-07 06:30,0,6.733,0,20.083,0,0,0,0,21.049,71.908,953.93,2.818,0
2024-09-07 06:40,0,27.941,0,20.007,0,0,0,0,20.937,72.457,953.92,2.277,0
2024-09-07 06:50,0,31.732,0,19.934,0,0,0,0,20.789,73.292,954,2.954,0
2024-09-07 07:00,0.019,57.615,0.001318,19.886,0,0,0,0,20.721,73.589,954.066,2.678,0
2024-09-07 07:10,0.057,204.326,0.011541,20.081,4.586,4.102,0,3.567,20.784,73.148,954.168,3.282,0
2024-09-07 07:20,0.136,206.863,0.028082,20.244,13.894,12.428,0.692,12.053,20.749,72.968,954.259,4.127,0
2024-09-07 07:30,0.262,215.21,0.056462,20.21,28.76,25.725,4.723,25.078,20.494,74.123,954.377,3.888,0
2024-09-07 07:40,0.402,219.971,0.088642,20.465,50.376,45.06,4.1,44.199,20.39,75.026,954.405,3.918,0
2024-09-07 07:50,0.753,226.126,0.170508,21.218,93.796,83.899,62.58,72.852,20.654,74.159,954.416,3.424,0
2024-09-07 08:00,0.508,221.194,0.112818,22.005,79.545,71.151,24.643,65.863,21.249,71.507,954.515,3.372,0
2024-09-07 08:10,0.683,222.5,0.15265,22.151,83.442,74.637,4.751,72.691,21.497,70.163,954.592,2.141,0
2024-09-07 08:20,1.591,230.436,0.366868,24.04,191.246,171.065,127.186,136.106,22.034,68.311,954.667,2.692,0
2024-09-07 08:30,1.901,229.618,0.436423,26.606,233.229,208.617,127.558,169.844,23.061,64.019,954.773,2.142,0
2024-09-07 08:40,1.829,227.707,0.417106,28.804,251.292,224.774,148.5,175.143,24.129,59.047,954.811,2.109,0
2024-09-07 08:50,1.521,225.578,0.343613,28.751,190.642,170.524,6.12,168.073,24.68,56.562,954.924,2.142,0
2024-09-07 09:00,1.445,224.683,0.324794,29.148,180.483,161.438,3.537,159.787,24.853,56.077,955.118,0.953,0
2024-09-07 09:10,2.646,228.018,0.60424,30.485,286.934,256.656,150.075,189.434,25.166,55.039,955.132,1.341,0
2024-09-07 09:20,3.377,227.726,0.769797,34.127,402.576,360.094,227.662,253.513,25.818,52.908,955.21,1.55,0
2024-09-07 09:30,3.199,226.528,0.725886,34.579,356.233,318.642,125.636,255.674,26.207,51.224,955.205,2.568,0
2024-09-07 09:40,3.491,226.592,0.792871,35.533,397.958,355.964,135.232,284.833,26.62,49.618,955.271,2.704,0
2024-09-07 09:50,4.389,226.997,0.996535,37.169,468.288,418.872,244.115,283.214,26.819,48.796,955.342,2.614,0
2024-09-07 10:00,5.289,225.074,1.190816,40.292,564.477,504.911,381.459,283.34,27.321,46.982,955.347,3.618,0
2024-09-07 10:10,5.798,224.089,1.299166,42.37,621.454,555.875,473.575,268.602,27.73,45.452,955.409,3.632,0
2024-09-07 10:20,6.031,223.421,1.347241,44.349,647.013,578.738,486.851,271.341,28.171,43.959,955.565,2.784,0
2024-09-07 10:30,6.278,220.994,1.38759,46.889,671.287,600.45,497.127,274.218,28.893,42.039,955.616,2.284,0
2024-09-07 10:40,6.442,221.08,1.42384,48.392,685.458,613.125,470.569,292.683,29.627,39.897,955.609,2.52,0
2024-09-07 10:50,6.94,220.135,1.527718,49.358,745.977,667.258,531.553,292.71,30.198,38.351,955.558,3.207,0
2024-09-07 11:00,7.208,218.442,1.574689,51.237,764.488,683.816,544.167,287.434,30.484,37.142,955.514,3.23,0
2024-09-07 11:10,7.476,218.055,1.629874,52.665,795.295,711.372,555.29,294.955,30.976,35.655,955.484,3.315,0
2024-09-07 11:20,7.815,216.144,1.689125,54.323,829.915,742.339,564.951,306.98,31.574,34.735,955.455,2.915,0
2024-09-07 11:30,8.191,215.342,1.763752,55.943,875.57,783.176,570.328,332.703,31.885,34.328,955.358,2.962,0
2024-09-07 11:40,8.804,213.331,1.877371,56.902,954.015,853.343,529.356,425.875,32.927,32.914,955.206,2.703,0
2024-09-07 11:50,6.226,215.056,1.338779,56.823,757.971,677.986,266.523,460.11,32.974,32.794,955.093,2.362,0
2024-09-07 12:00,7.84,214.188,1.679975,55.651,819.809,733.299,316.342,468.644,33.205,32.508,954.968,2.397,0
2024-09-07 12:10,9.912,209.489,2.076708,62.278,1093.437,978.053,595.446,471.152,33.64,32.027,954.875,2.517,0
2024-09-07 12:20,9.107,209.144,1.903222,64.866,1001.533,895.847,485.213,478.045,34.793,30.544,954.748,2.322,0
2024-09-07 12:30,9.097,207.513,1.887722,65.591,976.022,873.028,608.661,342.048,34.893,30.163,954.608,0.998,0
2024-09-07 12:40,9.077,207.61,1.884233,65.722,962.011,860.496,617.212,317.38,35.436,29.529,954.454,1.241,0
2024-09-07 12:50,9.131,207.297,1.892631,66.156,979.31,875.969,619.122,327.708,35.656,28.74,954.209,1.424,0
2024-09-07 13:00,9.234,207.69,1.918073,67.318,993.593,888.745,627.106,331.66,36.128,28.341,953.985,1.164,0
2024-09-07 13:10,7.867,208.021,1.638351,63.911,841.108,752.351,428.172,369.975,36.456,27.604,953.835,0.804,0
2024-09-07 13:20,9.236,206.747,1.9093,65.603,1010.131,903.538,632.46,338.036,36.737,27.675,953.731,0.774,0
2024-09-07 13:30,9.075,206.053,1.869605,67.644,983.898,880.073,628.177,318.326,36.918,28.246,953.665,1.482,0
2024-09-07 13:40,8.926,208.288,1.858084,64.572,957.177,856.172,628.159,295.506,36.918,27.41,953.499,2.17,0
2024-09-07 13:50,8.866,210.078,1.862642,62.908,954.353,853.646,629.79,294.104,37.135,27.307,953.391,2.503,0
2024-09-07 14:00,9.117,208.088,1.897073,64.811,973.411,870.693,627.145,316.899,37.243,26.928,953.306,1.428,0
2024-09-07 14:10,9.444,206.991,1.955368,66.097,1030.773,922.002,606.349,389.545,37.652,26.562,953.341,1.97,0
2024-09-07 14:20,8.629,204.868,1.767654,66.567,995.444,890.401,506.193,448.63,37.599,26.59,953.35,2.622,0
2024-09-07 14:30,5.175,206.992,1.071065,62.798,639.342,571.876,190.863,407.005,37.933,26.53,953.333,2.029,0
2024-09-07 14:40,3.328,213.35,0.710142,52.746,390.674,349.449,1.839,349.516,37.728,26.405,953.437,2.783,0
2024-09-07 14:50,3.702,217.652,0.808135,46.658,404.121,361.477,0.347,362.917,36.752,27.565,953.539,6.477,0
2024-09-07 15:00,7.308,220.415,1.609578,45.154,794.34,710.518,264.841,494.188,34.888,31.659,953.88,8.363,0
2024-09-07 15:10,6.644,220.245,1.463509,45.677,782.769,700.168,270.624,482.033,33.657,36.163,954.142,8.561,0
2024-09-07 15:20,5.859,222.209,1.302715,42.422,733.085,655.727,235.487,470.127,30.857,43.292,954.579,10.595,0.03
2024-09-07 15:30,2.058,222.478,0.457295,35.387,272.365,243.624,15.764,232.532,28.72,47.396,954.949,9.541,0.04
2024-09-07 15:40,2.033,225.654,0.458894,30.933,241.932,216.403,1.193,216.591,26.855,51.142,955.217,10.445,0
2024-09-07 15:50,2.405,228.906,0.550424,29.416,306.717,274.351,2.482,273.821,25.674,54.836,955.727,11.453,0
2024-09-07 16:00,1.767,226.769,0.400673,28.082,250.593,224.149,0.818,224.375,24.639,59.876,956.146,11.264,0
2024-09-07 16:10,1.312,226.496,0.297235,27.031,182.785,163.497,0,164.201,24.241,62.52,956.669,10.388,0
2024-09-07 16:20,1.081,224.55,0.242775,26.162,143.396,128.264,0,128.767,23.765,64.315,957.002,9.989,0
2024-09-07 16:30,1.264,227.023,0.287685,25.104,146.139,130.717,0,131.258,22.853,66.164,957.199,10.849,0
2024-09-07 16:40,1.62,229.288,0.371143,25.211,209.587,187.47,0,188.298,22.442,67.961,957.244,10.835,0
2024-09-07 16:50,1.71,229.344,0.392153,25.019,219.578,196.408,0,197.331,22.153,66.689,956.997,10.817,0
2024-09-07 17:00,1.356,227.914,0.309115,25.161,199.431,178.386,0,178.986,22.576,58.197,956.913,10.405,0
2024-09-07 17:10,0.872,223.837,0.194996,25.017,111.448,99.688,0,99.658,23.148,51.189,957.017,9.393,0
2024-09-07 17:20,0.969,224.972,0.218187,24.859,113.887,101.869,0,101.785,23.169,51.204,957.308,9.045,0
2024-09-07 17:30,0.856,223.908,0.191444,24.853,110.773,99.084,0,98.955,23.315,47.166,958.041,9.558,0
2024-09-07 17:40,0.962,224.549,0.21586,24.919,125.552,112.303,0,112.356,23.412,46.118,958.83,8.071,0
2024-09-07 17:50,0.596,221.543,0.13193,24.469,81.231,72.659,0,72.514,23.173,47.997,959.097,6.988,0
2024-09-07 18:00,0.499,218.338,0.108882,24.197,55.702,49.824,0,49.352,23.338,46.856,959.822,5.529,0
2024-09-07 18:10,0.638,199.973,0.127995,24.266,76.966,68.844,0,68.168,23.322,45.754,960.006,5.404,0
2024-09-07 18:20,0.426,217.139,0.092268,24.015,53.461,47.819,0,47.061,23.282,46.481,959.747,4.139,0
2024-09-07 18:30,0.313,213.807,0.066899,23.792,40.055,35.828,0,35.003,23.361,46.54,960.008,3.699,0
2024-09-07 18:40,0.188,208.218,0.038916,23.427,21.38,19.124,0,18.014,23.369,46.923,960.332,2.107,0
2024-09-07 18:50,0.167,205.865,0.03401,23.058,15.019,13.435,0,11.995,23.324,47.489,960.662,1.515,0
2024-09-07 19:00,0.162,204.845,0.033199,22.982,15.277,13.665,0,12.563,23.369,47.903,960.636,2.418,0
2024-09-07 19:10,0.137,204.614,0.027459,23.111,11.603,10.379,0,9.472,23.384,48.121,960.52,3.013,0
2024-09-07 19:20,0.117,203.388,0.023817,23.188,10.485,9.378,0,8.566,23.45,48.565,960.411,3.285,0
2024-09-07 19:30,0.063,194.437,0.012151,23.239,5.934,5.308,0,4.456,23.544,48.656,960.402,3.182,0
2024-09-07 19:40,0.004,49.775,0.000436,23.22,0.232,0.207,0,0.022,23.467,49.312,960.134,4.459,0
2024-09-07 19:50,0,29.033,0,23.278,0,0,0,0,23.588,48.763,960.226,4.132,0
2024-09-07 20:00,0,19.232,0,23.337,0,0,0,0,23.597,48.417,960.503,4.218,0
2024-09-07 20:10,0,6.405,0,23.231,0,0,0,0,23.711,47.56,960.817,4.564,0
2024-09-07 20:20,0,4.395,0,21.019,0,0,0,0,23.504,50.841,961.17,4.962,0
2024-09-07 20:30,0,2.874,0,18.908,0,0,0,0,22.047,62.764,961.48,3.175,0.05
2024-09-07 20:40,0,2.313,0,18.802,0,0,0,0,21.1,71.525,961.552,1.771,0.07
2024-09-07 20:50,0,1.905,0,19.12,0,0,0,0,20.704,71.901,961.805,3.653,0.01
2024-09-07 21:00,0,1.499,0,18.508,0,0,0,0,20.214,73.729,961.514,5.297,0.04
2024-09-07 21:10,0,1.148,0,18.243,0,0,0,0,19.606,77.865,961.094,4.054,0.02
2024-09-07 21:20,0,0.938,0,18.273,0,0,0,0,19.552,78.988,960.917,3.719,0.01
2024-09-07 21:30,0,0.86,0,18.391,0,0,0,0,19.796,78.49,960.724,3.009,0
2024-09-07 21:40,0,0.876,0,18.6,0,0,0,0,19.929,79.105,960.743,3.189,0
2024-09-07 21:50,0,0.903,0,18.611,0,0,0,0,19.969,78.374,960.584,3.628,0
2024-09-07 22:00,0,0.876,0,19.209,0,0,0,0,20.077,76.694,960.301,3.563,0
2024-09-07 22:10,0,0.966,0,18.852,0,0,0,0,19.931,77.461,960.039,4.339,0.02
2024-09-07 22:20,0,1.13,0,18.475,0,0,0,0,19.621,80.37,959.886,5.31,0.04
2024-09-07 22:30,0,1.047,0,18.434,0,0,0,0,19.334,83.22,959.799,5.614,0.05
2024-09-07 22:40,0,0.919,0,18.425,0,0,0,0,19.171,85.44,959.818,4.058,0.05
2024-09-07 22:50,0,0.868,0,18.448,0,0,0,0,19.106,86.14,959.436,4.393,0.02
2024-09-07 23:00,0,0.86,0,18.344,0,0,0,0,19.072,85.1,959.356,4.163,0.01
2024-09-07 23:10,0,0.856,0,18.345,0,0,0,0,19.245,83.98,959.017,4.24,0.01
2024-09-07 23:20,0,0.731,0,18.36,0,0,0,0,19.322,84.07,958.748,4.728,0.01
2024-09-07 23:30,0,0.55,0,18.321,0,0,0,0,19.392,83.22,958.412,4.519,0
2024-09-07 23:40,0,0.387,0,18.643,0,0,0,0,19.72,79.745,958.331,3.397,0
2024-09-07 23:50,0,0.294,0,19.551,0,0,0,0,20.057,77.983,958.232,3.406,0
2024-09-08 00:00,0,0.29,0,19.936,0.215,0.193,0,0,20.359,78.156,957.982,3.864,0
2024-09-08 00:10,0,0.29,0,20.198,0.249,0.223,0,0,20.598,78.218,958.102,2.898,0
2024-09-08 00:20,0,0.317,0,20.336,0,0,0.055,0,20.764,78.907,958.119,2.474,0
2024-09-08 00:30,0,0.306,0,20.416,0,0,0.344,0,20.86,79.438,958.276,1.674,0
2024-09-08 00:40,0,0.294,0,20.378,0,0,0,0,20.869,80.475,958.283,1.643,0
2024-09-08 00:50,0,0.313,0,20.431,0,0,0,0,20.811,81.37,958.201,1.36,0
2024-09-08 01:00,0,0.294,0,20.388,0,0,0,0,20.891,82.07,957.996,0.851,0
2024-09-08 01:10,0,0.29,0,20.242,0,0,0,0,20.838,82.95,957.904,0.057,0
2024-09-08 01:20,0,0.29,0,20.128,0,0,0,0,20.812,83.21,957.764,0,0
2024-09-08 01:30,0,0.29,0,20.008,0,0,0,0,20.893,83.52,957.543,0.603,0
2024-09-08 01:40,0,0.286,0,19.78,0,0,0,0,20.912,83.6,957.287,0.479,0
2024-09-08 01:50,0,0.278,0,19.662,0,0,0,0,20.931,83.96,957.087,1.599,0
2024-09-08 02:00,0,0.273,0,19.542,0,0,0,0,20.902,83.71,956.995,1.248,0
2024-09-08 02:10,0,0.29,0,19.581,0,0,0,0,20.901,83.47,956.929,1.288,0
2024-09-08 02:20,0,0.29,0,19.782,0,0,0,0,20.955,83.7,956.8,0.977,0
2024-09-08 02:30,0,0.29,0,20.045,0,0,0,0,21.012,85.06,956.64,1.558,0
2024-09-08 02:40,0,0.29,0,20.125,0,0,0,0,20.929,85.35,956.658,2.225,0
2024-09-08 02:50,0,0.282,0,19.848,0,0,0,0,20.808,84.82,956.72,1.729,0
2024-09-08 03:00,0,0.278,0,19.776,0,0,0,0,20.839,83.84,956.86,2.188,0
2024-09-08 03:10,0,0.278,0,19.667,0,0,0,0,20.783,83.97,956.858,2.993,0
2024-09-08 03:20,0,0.278,0,19.387,0,0,0,0,20.683,84.2,956.832,2.965,0
2024-09-08 03:30,0,0.29,0,19.237,0,0,0,0,20.634,84.61,956.812,2.327,0
2024-09-08 03:40,0,0.29,0,18.954,0,0,0,0,20.532,85.78,956.815,2.488,0
2024-09-08 03:50,0,0.29,0,18.887,0,0,0,0,20.501,86.18,956.913,2.459,0
2024-09-08 04:00,0,0.294,0,19.029,0,0,0,0,20.687,85.77,956.94,2.757,0
2024-09-08 04:10,0,0.286,0,19.215,0,0,0,0,20.606,86.04,956.89,3.54,0
2024-09-08 04:20,0,0.29,0,19.211,0,0,0,0,20.498,85.47,956.867,3.572,0
2024-09-08 04:30,0,0.29,0,19.183,0,0,0,0,20.491,84.35,956.824,3.487,0
2024-09-08 04:40,0,0.282,0,18.98,0,0,0,0,20.376,84.3,956.84,2.865,0
2024-09-08 04:50,0,0.29,0,18.865,0,0,0,0,20.229,84.39,957.018,3.016,0
2024-09-08 05:00,0,0.29,0,18.731,0,0,0,0,20.13,84.31,957.165,3.352,0
2024-09-08 05:10,0,0.29,0,18.655,0,0,0,0,19.916,85.22,957.286,3.598,0
2024-09-08 05:20,0,0.29,0,18.494,0,0,0,0,19.736,86.37,957.355,3.372,0
2024-09-08 05:30,0,0.293,0,18.387,0,0,0,0,19.575,86.86,957.356,3.833,0
2024-09-08 05:40,0,0.322,0,18.146,0,0,0,0,19.32,87.5,957.586,3.754,0
2024-09-08 05:50,0,0.334,0,17.937,0,0,0,0,19.047,88.17,957.767,3.674,0
2024-09-08 06:00,0,0.368,0,17.809,0,0,0,0,18.878,88.81,957.889,4.27,0
2024-09-08 06:10,0,0.389,0,17.63,0,0,0,0,18.492,88.84,958.084,4.219,0
2024-09-08 06:20,0,0.606,0,17.504,0,0,0,0,18.338,89.02,958.168,4.742,0
2024-09-08 06:30,0,2.649,0,17.314,0,0,0,0,18.132,89.81,958.345,4.712,0
2024-09-08 06:40,0,20.034,0,17.132,0,0,0,0,17.926,90.65,958.502,4.652,0
2024-09-08 06:50,0,31.099,0,17.056,0,0,0,0,17.728,91.42,958.639,4.307,0
2024-09-08 07:00,0.005,36.538,0.000237,17.241,0,0,0,0,17.65,92.23,958.861,4.52,0
2024-09-08 07:10,0.031,112.244,0.003611,17.619,1.224,1.091,0,0.972,17.711,92.98,959.053,4.438,0
2024-09-08 07:20,0.051,210.234,0.010689,17.961,5.489,4.889,0,5.045,17.874,93.75,959.238,4.403,0
2024-09-08 07:30,0.173,211.891,0.036615,18.186,18.609,16.577,0.055,16.777,17.929,94.26,959.444,4.707,0
2024-09-08 07:40,0.269,216.636,0.058314,18.538,31.946,28.458,0.086,28.432,17.995,94.63,959.697,4.415,0
2024-09-08 07:50,0.401,220.351,0.088543,19.006,49.601,44.184,0.145,43.997,18.019,94.84,959.914,4.235,0
2024-09-08 08:00,0.506,223.062,0.113024,19.431,63.319,56.404,0.003,56.224,18.041,95.02,960.087,4.389,0
2024-09-08 08:10,0.672,225.448,0.151692,19.876,82.571,73.554,0,73.306,18.117,95.12,960.287,4.098,0
2024-09-08 08:20,0.896,227.463,0.20429,20.566,112.407,100.132,0.375,99.895,18.164,95.16,960.452,3.733,0
2024-09-08 08:30,1.311,230.118,0.301551,21.325,151.181,134.671,3.575,133.535,18.304,95.08,960.586,3.816,0
2024-09-08 08:40,2.022,233.656,0.472971,22.794,248.297,221.182,74.162,195.83,18.536,94.8,960.685,4.174,0
2024-09-08 08:50,3.036,234.936,0.713569,24.482,338.806,301.807,225.633,215.786,18.976,94.34,960.788,3.782,0
2024-09-08 09:00,3.189,234.381,0.747082,25.851,354.759,316.018,265.417,205.757,19.302,93.49,960.909,4.192,0
2024-09-08 09:10,3.131,233.462,0.731348,26.591,344.815,307.16,176.182,228.139,19.461,92.85,960.967,3.807,0
2024-09-08 09:20,3.046,231.57,0.707801,27.335,347.757,309.78,133.861,245.794,19.827,91.87,961.122,3.348,0
2024-09-08 09:30,3.776,232.777,0.880019,28.791,398.071,354.6,168.196,267.732,20.236,90.44,961.265,2.472,0
2024-09-08 09:40,2.722,230.072,0.627969,30.354,309.782,275.952,102.41,221.452,20.442,88.6,961.433,2.182,0
2024-09-08 09:50,3.282,229.527,0.756589,30.918,378.189,336.889,93.95,283.065,20.633,87.17,961.585,1.595,0
2024-09-08 10:00,5.355,228.984,1.228318,35.398,496.233,442.042,99.414,383.041,21.191,85.66,961.732,1.932,0
2024-09-08 10:10,5.299,226.75,1.203959,37.952,562.775,501.318,161.514,398.928,21.487,83.4,961.877,1.52,0
2024-09-08 10:20,5.88,224.895,1.322694,41.563,706.28,629.151,219.657,484.263,22.204,81.387,961.958,1.08,0
2024-09-08 10:30,4.314,224.052,0.966849,41.982,491.954,438.231,15.317,430.011,22.628,78.368,962.174,0.836,0
2024-09-08 10:40,5.172,225.761,1.168722,39.756,499.077,444.576,70.542,395.249,22.741,77.542,962.326,0.975,0
2024-09-08 10:50,5.355,225.429,1.208279,41.121,600.653,535.059,73.493,483.26,22.615,78.626,962.317,1.624,0
2024-09-08 11:00,5.815,224.508,1.306156,43.103,646.313,575.733,62.61,530.161,23.052,77.279,962.318,0.873,0
2024-09-08 11:10,6.254,223.629,1.398058,43.685,685.12,610.302,81.966,546.816,23.622,75.232,962.361,0.475,0
2024-09-08 11:20,4.908,221.147,1.085438,46.37,618.632,551.074,39.348,521.425,24.308,72.851,962.378,0.551,0
2024-09-08 11:30,3.773,222.769,0.840464,42.122,442.866,394.503,1.536,395.816,24.267,71.33,962.442,1.865,0
2024-09-08 11:40,4.51,223.726,1.009085,40.881,504.905,449.768,2.644,450.392,23.774,72.676,962.409,1.055,0
2024-09-08 11:50,7.141,223.976,1.598802,43.67,686.937,611.921,80.379,543.854,24.212,71.299,962.36,1.666,0
2024-09-08 12:00,7.848,219.103,1.720409,48.585,865.874,771.317,170.499,623.594,24.642,70.909,962.375,2.377,0
2024-09-08 12:10,7.327,218.501,1.60069,49.188,759.726,676.761,110.206,579.882,24.613,71.124,962.36,1.762,0
2024-09-08 12:20,9.237,217.513,2.009838,52.16,945.414,842.171,358.336,518.509,25.152,69.158,962.363,1.333,0
2024-09-08 12:30,7.437,218.026,1.622829,53.062,736.271,655.867,202.956,472.223,25.466,67.001,962.369,1.747,0
2024-09-08 12:40,9.946,219.652,2.188192,55.389,1081.63,963.512,561.928,452.116,25.333,66.846,962.304,2.164,0
2024-09-08 12:50,7.381,218.43,1.61412,54.457,825.255,735.134,202.996,551.185,26.002,66.233,962.232,2.424,0
2024-09-08 13:00,8.597,222.047,1.915651,53.205,923.862,822.972,246.05,596.441,26.028,65.022,962.23,2.463,0
2024-09-08 13:10,8.219,218.326,1.801963,56.038,879.461,783.42,237.183,563.579,26.313,64.253,962.189,2.942,0
2024-09-08 13:20,6.278,217.27,1.364635,52.82,755.544,673.035,131.682,552.041,26.464,63.396,962.146,2.617,0
2024-09-08 13:30,6.212,220.349,1.373478,48.054,699.757,623.341,69.762,559.598,26.556,62.763,962.179,2.642,0
2024-09-08 13:40,7.635,222.511,1.708709,49.724,820.765,731.134,182.654,561.482,26.739,61.866,962.181,2.999,0
2024-09-08 13:50,7.028,219.638,1.546526,50.74,790.001,703.729,129.381,584.846,27.307,60.217,962.137,2.928,0
2024-09-08 14:00,7.413,218.848,1.627559,52.381,909.027,809.758,229.505,598.99,27.396,58.408,962.076,3.393,0
2024-09-08 14:10,7.848,220.748,1.741459,53.453,829.675,739.071,173.818,581.379,27.32,58.093,962.016,3.417,0
2024-09-08 14:20,6.386,219.449,1.404407,49.696,709.485,632.006,82.501,558.771,27.903,57.076,961.995,2.952,0
2024-09-08 14:30,7.982,218.106,1.748912,52.037,876.971,781.202,265.973,544.09,28.257,56.395,961.929,2.659,0
2024-09-08 14:40,5.232,218.869,1.146899,48.726,605.488,539.366,52.429,493.946,27.982,56.515,961.95,3.3,0
2024-09-08 14:50,5.389,220.552,1.189385,46.575,569.637,507.43,29.253,482.896,27.824,57.163,961.894,2.573,0
2024-09-08 15:00,5.269,220.457,1.162032,46.071,634.926,565.59,47.008,526.503,27.961,57.129,961.846,2.667,0
2024-09-08 15:10,6.487,220.391,1.43252,48.198,748.713,666.95,250.111,458.705,28.153,55.58,961.718,2.359,0
2024-09-08 15:20,4.835,217.931,1.054372,48.819,630.978,562.073,197.541,401.488,28.398,55.553,961.594,2.939,0
2024-09-08 15:30,4.248,221.197,0.943339,43.926,434.139,386.729,32.624,361.617,28.369,55.224,961.693,2.793,0
2024-09-08 15:40,5.776,222.505,1.287265,43.734,692.883,617.217,321.331,369.919,28.098,55.327,961.658,3.868,0
2024-09-08 15:50,4.932,219.024,1.079902,47.205,589.835,525.422,175.445,392.484,28.195,54.998,961.696,3.183,0
2024-09-08 16:00,5.514,221.63,1.223699,45.53,603.075,537.216,207.299,386.216,28.608,53.914,961.729,2.958,0
2024-09-08 16:10,6.129,220.549,1.353921,44.998,616.258,548.96,272.004,358.466,28.355,54.656,961.723,3.724,0
2024-09-08 16:20,3.643,221.466,0.808559,43.497,480.169,427.732,167.489,313.595,28.466,54.757,961.645,3.13,0
2024-09-08 16:30,5.48,223.884,1.227124,42.546,514.497,458.312,267.421,285.283,28.332,55.16,961.627,2.514,0
2024-09-08 16:40,4.81,221.456,1.066443,45.118,556.559,495.781,420.434,233.411,28.817,54.125,961.58,3.176,0
2024-09-08 16:50,2.463,221.157,0.545027,40.061,295.154,262.922,23.476,249.333,28.45,55.055,961.603,2.357,0
2024-09-08 17:00,1.569,221.204,0.346743,35.773,190.188,169.419,0.258,168.749,28.285,55.699,961.612,3.106,0
2024-09-08 17:10,1.633,222.727,0.363882,33.604,187.614,167.126,3.517,164.254,28.18,55.874,961.618,2.727,0
2024-09-08 17:20,3.839,226.11,0.869027,35.755,433.157,385.855,264.113,256.076,28.381,55.366,961.593,2.524,0
2024-09-08 17:30,3.223,223.649,0.723356,38.408,419.106,373.338,317.531,228.838,28.753,54.329,961.593,3.567,0
2024-09-08 17:40,1.434,219.067,0.315962,35.751,198.824,177.112,104.294,131.242,28.535,54.587,961.605,2.768,0
2024-09-08 17:50,2.816,225.836,0.636469,35.418,383.761,341.853,462.021,161.14,28.464,54.54,961.625,3.142,0
2024-09-08 18:00,1.397,221.409,0.310593,33.991,203.404,181.192,184.473,114.164,28.311,54.764,961.62,3.148,0
2024-09-08 18:10,1.474,224.996,0.332035,32.595,196.791,175.301,199.566,109.653,28.091,55.76,961.666,3.828,0
2024-09-08 18:20,0.904,223.842,0.202348,30.828,154.041,137.219,118.907,101.704,27.778,56.532,961.738,3.144,0
2024-09-08 18:30,0.788,223.281,0.176013,29.717,129.659,115.5,74.822,96.151,27.713,56.638,961.776,2.898,0
2024-09-08 18:40,0.758,220.832,0.167273,29.246,153.32,136.577,190.214,94.759,27.806,56.53,961.796,2.622,0
2024-09-08 18:50,0.453,213.541,0.096531,28.317,69.201,61.644,23.811,55.938,27.629,56.745,961.789,3.38,0
2024-09-08 19:00,0.342,211.074,0.071774,27.115,41.535,36.999,0,35.893,27.189,57.806,961.848,2.898,0
2024-09-08 19:10,0.236,207.879,0.049147,26.395,27.867,24.824,0,24.015,27.093,57.682,961.937,3.42,0
2024-09-08 19:20,0.149,201.799,0.029803,25.749,14.136,12.592,0,12.051,26.713,58.858,961.999,3.558,0
2024-09-08 19:30,0.078,196.205,0.014974,25.129,4.585,4.085,0,3.6,26.171,60.322,961.995,4.12,0
2024-09-08 19:40,0.023,106.74,0.003083,24.636,0.078,0.069,0,0,25.712,61.274,962.022,4.968,0
2024-09-08 19:50,0,31.277,0,24.1,0,0,0,0,25.086,62.449,962.171,5.524,0
2024-09-08 20:00,0,28.964,0,23.513,0,0,0,0,24.567,63.464,962.32,5.643,0
2024-09-08 20:10,0,20.877,0,23.139,0,0,0,0,24.207,64.3,962.496,5.767,0
2024-09-08 20:20,0,6.626,0,22.821,0,0,0,0,23.754,65.116,962.631,6.148,0
2024-09-08 20:30,0,1.048,0,22.449,0,0,0,0,23.363,66.129,962.833,6.007,0
2024-09-08 20:40,0,0.309,0,22.183,0,0,0,0,22.981,67.102,962.962,6.599,0
2024-09-08 20:50,0,0.29,0,21.821,0,0,0,0,22.618,68.085,963.122,6.898,0
2024-09-08 21:00,0,0.29,0,21.533,0,0,0,0,22.308,69.126,963.354,6.857,0
