Time,Current,Voltage,Power,Module_Temp,weather_POA,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_Rain,PVWatts,rel_error,status
2024-09-02 11:40,0,0,1.9117300000000002,0,907.6531308062716,828.4322,813.3747999999999,159.8141,29.133999999999997,46.182,959.4261,2.514,0,1.9119948586666944,0.0001385247797574781,valid
2024-09-02 11:50,0,0,1.9474200000000002,0,925.9860472563508,845.165,816.0705,161.7029,29.631,44.783,959.3339,2.1049,0,1.9344591397813415,0.006699991719713252,valid
2024-09-02 12:00,0,0,1.96425,0,941.5631317627692,859.3825,817.6672000000001,163.6755,30.292,42.845,959.2196,2.8942,0,1.9733334790746906,0.004603114055993132,valid
2024-09-02 12:10,0,0,2.00624,0,959.4858452630184,875.7409,824.2544,164.265,30.338,43.203,959.1302,2.6655,0,2.0021933747956386,0.0020210960915672898,valid
2024-09-02 12:20,0,0,2.0396,0,974.7937340836112,889.7127,830.1620999999999,164.175,31.046,40.951,959.0356,2.8885,0,2.028919989167654,0.005263889601051892,valid
2024-09-02 12:30,0,0,2.0497,0,984.9730999665502,899.0036,832.686,163.56130000000002,31.085,40.453,958.9279,2.7079,0,2.04378606019551,0.002893619796939292,valid
2024-09-02 12:40,0,0,2.0754,0,996.6313438988484,909.6443,839.001,162.4321,31.863999999999997,38.352,958.7683,3.0328,0,2.0650179132913595,0.005027601282205325,valid
2024-09-02 12:50,0,0,2.08108,0,1004.437580536779,916.7692,841.2683999999999,162.4621,32.202,37.31,958.6368,3.444,0,2.084841687040532,0.0018043034461152315,valid
2024-09-02 13:00,0,0,2.0957399999999997,0,1011.2048335814312,922.9458,846.6193999999999,160.01330000000002,32.388999999999996,36.45,958.5377,3.1989,0,2.0906037158387902,0.002456842548540437,valid
2024-09-02 13:10,0,0,2.09725,0,1016.9082322877168,928.1514,850.6741,159.1682,32.799,34.973,958.4286,3.5304,0,2.104194081122504,0.0033001143691078713,valid
2024-09-02 13:20,0,0,2.09799,0,1018.8310586150432,929.9064,850.1092000000001,160.2855,33.202999999999996,35.034000000000006,958.2812,3.4854,0,2.102973527602046,0.0023697528935272866,valid
2024-09-02 13:30,0,0,2.11752,0,1016.735670950649,927.9939,846.7124,161.7392,33.67,34.637,958.1931,3.8403,0,2.1018034643911077,0.007477642831579055,valid
2024-09-02 13:40,0,0,2.1006799999999997,0,1013.8492402045852,925.3594,843.5143,163.749,33.539,35.215999999999994,958.0508,3.5641,0,2.09213178556796,0.004085887175467217,valid
2024-09-02 13:50,0,0,2.08443,0,1008.5002770064996,920.4773,839.6071,165.5855,33.888,34.878,957.9174,3.3267,0,2.074038576257844,0.005010236483115437,valid
2024-09-02 14:00,0,0,2.0529699999999997,0,998.4428544684218,911.2977,830.4855,168.89079999999998,34.364999999999995,34.111000000000004,957.7759,4.0579,0,2.0651925661132635,0.005918366313058597,valid
2024-09-02 14:10,0,0,2.04837,0,991.013075452183,904.5164,825.8038,171.4761,34.096,34.063,957.6258,4.3505,0,2.059049264783189,0.005186502802939855,valid
2024-09-02 14:20,0,0,2.02211,0,978.6625044792938,893.2438,815.327,175.7448,34.433,33.226,957.4458,4.6968,0,2.0384569125542265,0.008019258319148565,valid
2024-09-02 14:30,0,0,1.9961700000000002,0,969.3013532409402,884.6996999999999,815.9299,175.513,34.923,32.515,957.2387,4.7168,0,2.0164751680942925,0.010069634585920568,valid
2024-09-02 14:40,0,0,1.9694500000000001,0,951.9170311123424,868.8326999999999,806.0055,177.21269999999998,35.114,32.062,957.1412,4.932799999999999,0,1.9849719802102752,0.007819747767235872,valid
2024-09-02 14:50,0,0,1.9282000000000001,0,936.4667107119476,854.7308999999999,802.3814,175.9545,35.462,31.268,957.0637,5.348,0,1.9583020899254184,0.015371525200468293,valid
2024-09-02 15:00,0,0,1.89478,0,917.1483868551464,837.0986999999999,792.3163999999999,177.8837,35.342,30.445,956.9721,5.7431,0,1.9272345101521278,0.016839938254097596,valid
2024-09-02 15:10,0,0,1.8531700000000002,0,895.9753847038162,817.7737,783.0894000000001,178.5135,35.643,28.889999999999997,956.814,5.8152,0,1.8842325266561226,0.016485506017268434,valid
2024-09-02 15:20,0,0,1.79092,0,872.0331839528748,795.9212,773.087,178.16410000000002,35.708999999999996,27.8,956.7165,6.5254,0,1.8447306960812948,0.029169946700406277,valid
2024-09-02 15:30,0,0,1.76402,0,849.4470414044017,775.3064,765.7254,177.4478,35.576,27.447000000000003,956.4781,6.937900000000001,0,1.8050782367795426,0.02274595967252648,valid
2024-09-02 15:40,0,0,1.68624,0,824.5507681942945,752.5831000000001,758.2971,175.5786,35.773,27.07,956.299,6.618899999999999,0,1.7506959568121037,0.03681733345033454,valid
2024-09-02 15:50,0,0,1.64076,0,797.8141694103923,728.1800999999999,750.7773,173.006,35.962,26.661,956.3099,6.7744,0,1.6971333970859899,0.033216833268842665,valid
2024-09-02 16:00,0,0,1.57636,0,767.3615307094569,700.3854,738.5477,170.6181,35.928,26.798,956.2223,6.5165999999999995,0,1.63398448986073,0.03526624041923533,valid
2024-09-02 16:10,0,0,1.50558,0,734.9948307014904,670.8437,723.098,169.38830000000002,36.147,26.701,956.2232,6.1254,0,1.5641434533826293,0.0374412290995302,valid
2024-09-02 16:20,0,0,1.42997,0,698.9405770924512,637.9363000000001,698.7421,171.0333,35.746,27.567,956.2367,6.6301000000000005,0,1.4976178910308655,0.045170327782543394,valid
2024-09-02 16:30,0,0,1.33363,0,656.6638164501253,599.3495,658.3256,176.6138,35.755,27.624,956.3134,6.4174999999999995,0,1.4098990872580042,0.054095422819468233,valid
2024-09-02 16:40,0,0,1.2514200000000002,0,613.13804041569,559.6227,615.7810999999999,181.0475,35.638999999999996,28.686,956.4214,5.436,0,1.3156588015021937,0.048826338127215735,valid
2024-09-02 16:50,0,0,1.1518599999999999,0,574.0715780193466,523.966,579.4947,183.7852,35.745999999999995,30.514,956.4474,5.492900000000001,0,1.235364718967129,0.06759519491292118,valid
2024-09-02 17:00,0,0,1.04889,0,529.0444635710448,482.86890000000005,535.6656,184.3205,35.043,32.705,956.5440999999998,6.1802,0,1.1489386265112547,0.08707917394600234,valid
2024-09-02 17:10,0,0,0.9634900000000001,0,493.2979717371315,450.2424,520.5711,175.7209,34.716,32.814,956.7455,6.1254,0,1.0754219411205541,0.1040818834363047,valid
2024-09-02 17:20,0,0,0.88001,0,454.2443281829704,414.5974,492.1765,170.43099999999998,34.18,34.464999999999996,956.9073,5.8965000000000005,0,0.9946887888910217,0.11529112439165735,valid
2024-09-02 17:30,0,0,0.795,0,422.32782152993184,385.4666,481.8702,161.8202,33.482,35.912,956.9869,6.4403999999999995,0,0.9311951076207903,0.14625840117305774,valid
2024-09-02 17:40,0,0,0.7031499999999999,0,378.64044043379806,345.59229999999997,442.2618000000001,154.6624,32.952999999999996,36.92,956.9897,6.4171,0,0.8392633035833856,0.162181883804791,valid
2024-09-02 17:50,0,0,0.6047,0,341.3153684446642,311.525,409.3227,148.578,32.821000000000005,37.146,957.0525,6.495399999999999,0,0.7590611419518766,0.20335798188133683,removed
2024-09-02 18:00,0,0,0.53388,0,307.0990300288388,280.2951,388.1705,138.7265,32.332,38.032,957.071,7.1362,0,0.6868245232978615,0.22268355032444379,removed
